"代码","简称","时间","收盘价(元)","最高价(元)","最低价(元)","前收盘价(元)","成交量","成交金额(元)"
"HSCEI.HI","国企指数","2013-07-31","9,658.5400","9,762.4800","9,621.5300","9,669.6100","","9,859,766,272.0000"
"HSCEI.HI","国企指数","2013-08-01","9,723.9300","9,787.5600","9,672.3500","9,658.5400","","8,324,855,296.0000"
"HSCEI.HI","国企指数","2013-08-02","9,734.8100","9,842.6000","9,699.8400","9,723.9300","","9,225,213,952.0000"
"HSCEI.HI","国企指数","2013-08-05","9,725.9600","9,791.3100","9,720.3200","9,734.8100","","6,215,800,832.0000"
"HSCEI.HI","国企指数","2013-08-06","9,650.4200","9,671.2600","9,523.8000","9,725.9600","","8,578,440,704.0000"
"HSCEI.HI","国企指数","2013-08-07","9,446.3800","9,635.4400","9,426.9000","9,650.4200","","10,351,603,712.0000"
"HSCEI.HI","国企指数","2013-08-08","9,484.6400","9,573.0700","9,471.6900","9,446.3800","","7,707,201,024.0000"
"HSCEI.HI","国企指数","2013-08-09","9,599.4600","9,613.2600","9,529.2700","9,484.6400","","8,158,714,368.0000"
"HSCEI.HI","国企指数","2013-08-12","9,928.0400","9,947.0400","9,584.6400","9,599.4600","","20,196,560,896.0000"
"HSCEI.HI","国企指数","2013-08-13","10,185.5500","10,196.0900","9,916.9700","9,928.0400","","24,092,198,912.0000"
"HSCEI.HI","国企指数","2013-08-15","10,206.7400","10,307.6100","10,163.8800","10,185.5500","","20,315,586,560.0000"
"HSCEI.HI","国企指数","2013-08-16","10,220.2000","10,367.9400","10,059.3400","10,206.7400","","19,000,571,904.0000"
"HSCEI.HI","国企指数","2013-08-19","10,199.0800","10,271.1400","10,130.4600","10,220.2000","","9,091,628,032.0000"
"HSCEI.HI","国企指数","2013-08-20","9,905.7600","10,237.4000","9,850.5100","10,199.0800","","15,253,637,120.0000"
"HSCEI.HI","国企指数","2013-08-21","9,856.8600","9,921.8100","9,760.1400","9,905.7600","","11,299,115,008.0000"
"HSCEI.HI","国企指数","2013-08-22","9,967.7700","9,975.8200","9,714.0400","9,856.8600","","12,098,289,664.0000"
"HSCEI.HI","国企指数","2013-08-23","9,932.3500","10,099.0900","9,871.2400","9,967.7700","","12,583,732,224.0000"
"HSCEI.HI","国企指数","2013-08-26","10,075.0900","10,123.4600","9,956.6000","9,932.3500","","10,990,025,728.0000"
"HSCEI.HI","国企指数","2013-08-27","9,988.2300","10,073.7600","9,927.1600","10,075.0900","","10,021,840,896.0000"
"HSCEI.HI","国企指数","2013-08-28","9,765.1900","9,873.4100","9,719.6900","9,988.2300","","15,090,454,528.0000"
"HSCEI.HI","国企指数","2013-08-29","9,850.7200","9,906.7300","9,784.0900","9,765.1900","","11,949,237,248.0000"
"HSCEI.HI","国企指数","2013-08-30","9,825.2100","9,856.2700","9,738.9100","9,850.7200","","12,470,856,704.0000"
"HSCEI.HI","国企指数","2013-09-02","10,055.0500","10,062.9700","9,962.2000","9,825.2100","","14,164,543,488.0000"
"HSCEI.HI","国企指数","2013-09-03","10,250.9700","10,289.3200","10,129.6100","10,055.0500","","17,103,251,456.0000"
"HSCEI.HI","国企指数","2013-09-04","10,233.0300","10,277.6000","10,085.6500","10,250.9700","","26,093,625,344.0000"
"HSCEI.HI","国企指数","2013-09-05","10,338.8900","10,392.9200","10,300.8600","10,233.0300","","15,708,131,328.0000"
"HSCEI.HI","国企指数","2013-09-06","10,334.0700","10,384.3600","10,297.5200","10,338.8900","","13,089,191,936.0000"
"HSCEI.HI","国企指数","2013-09-09","10,528.6900","10,570.2900","10,426.5800","10,334.0700","","17,789,521,920.0000"
"HSCEI.HI","国企指数","2013-09-10","10,697.4400","10,708.4700","10,599.3700","10,528.6900","","20,854,067,200.0000"
"HSCEI.HI","国企指数","2013-09-11","10,636.7100","10,784.0300","10,584.2200","10,697.4400","","17,110,925,312.0000"
"HSCEI.HI","国企指数","2013-09-12","10,637.5300","10,736.5100","10,623.3300","10,636.7100","","14,826,547,200.0000"
"HSCEI.HI","国企指数","2013-09-13","10,538.9400","10,608.0200","10,454.6300","10,637.5300","","13,710,804,992.0000"
"HSCEI.HI","国企指数","2013-09-16","10,706.6300","10,723.4300","10,643.5400","10,538.9400","","12,740,787,200.0000"
"HSCEI.HI","国企指数","2013-09-17","10,650.6400","10,729.4000","10,603.2600","10,706.6300","","11,839,506,432.0000"
"HSCEI.HI","国企指数","2013-09-18","10,588.0100","10,691.9600","10,559.5100","10,650.6400","","9,964,347,392.0000"
"HSCEI.HI","国企指数","2013-09-19","10,769.5400","10,830.4600","10,722.8900","10,588.0100","","17,862,006,784.0000"
"HSCEI.HI","国企指数","2013-09-23","10,717.7200","10,777.4000","10,634.8500","10,769.5400","","11,138,070,528.0000"
"HSCEI.HI","国企指数","2013-09-24","10,599.1500","10,703.3100","10,538.3800","10,717.7200","","12,067,933,184.0000"
"HSCEI.HI","国企指数","2013-09-25","10,598.1800","10,690.4600","10,571.3200","10,599.1500","","11,105,224,704.0000"
"HSCEI.HI","国企指数","2013-09-26","10,541.0300","10,587.4600","10,484.3900","10,598.1800","","12,141,805,568.0000"
"HSCEI.HI","国企指数","2013-09-27","10,494.3600","10,583.7800","10,439.2300","10,541.0300","","12,125,198,336.0000"
"HSCEI.HI","国企指数","2013-09-30","10,316.1200","10,395.9100","10,302.3100","10,494.3600","","12,380,356,608.0000"
"HSCEI.HI","国企指数","2013-10-02","10,333.5900","10,440.0900","10,314.2100","10,316.1200","","11,055,513,600.0000"
"HSCEI.HI","国企指数","2013-10-03","10,514.5500","10,524.8000","10,371.6800","10,333.5900","","8,996,757,504.0000"
"HSCEI.HI","国企指数","2013-10-04","10,517.2800","10,522.7100","10,389.3300","10,514.5500","","7,911,340,544.0000"
"HSCEI.HI","国企指数","2013-10-07","10,427.1700","10,488.6800","10,349.4900","10,517.2800","","8,814,219,264.0000"
"HSCEI.HI","国企指数","2013-10-08","10,534.9400","10,572.0300","10,380.0000","10,427.1700","","9,976,919,040.0000"
"HSCEI.HI","国企指数","2013-10-09","10,505.5100","10,521.0400","10,412.1700","10,534.9400","","9,446,891,520.0000"
"HSCEI.HI","国企指数","2013-10-10","10,460.1800","10,531.4600","10,333.1400","10,505.5100","","10,836,017,152.0000"
"HSCEI.HI","国企指数","2013-10-11","10,580.7500","10,656.0200","10,574.2300","10,460.1800","","11,218,233,344.0000"
"HSCEI.HI","国企指数","2013-10-15","10,671.1700","10,704.1900","10,617.9600","10,580.7500","","10,733,484,032.0000"
"HSCEI.HI","国企指数","2013-10-16","10,629.7800","10,678.5000","10,564.3000","10,671.1700","","9,009,084,416.0000"
"HSCEI.HI","国企指数","2013-10-17","10,568.7100","10,699.0900","10,554.3400","10,629.7800","","11,234,557,952.0000"
"HSCEI.HI","国企指数","2013-10-18","10,644.0400","10,692.5900","10,595.7500","10,568.7100","","10,888,514,560.0000"
"HSCEI.HI","国企指数","2013-10-21","10,668.2000","10,744.7800","10,622.2200","10,644.0400","","9,349,497,856.0000"
"HSCEI.HI","国企指数","2013-10-22","10,653.4300","10,664.3800","10,583.8900","10,668.2000","","8,495,265,792.0000"
"HSCEI.HI","国企指数","2013-10-23","10,457.3200","10,768.5900","10,443.6700","10,653.4300","","14,439,972,864.0000"
"HSCEI.HI","国企指数","2013-10-24","10,322.1200","10,422.6300","10,294.8200","10,457.3200","","14,042,286,080.0000"
"HSCEI.HI","国企指数","2013-10-25","10,177.8200","10,287.0900","10,143.7800","10,322.1200","","14,865,607,680.0000"
"HSCEI.HI","国企指数","2013-10-28","10,258.4200","10,294.2100","10,215.4800","10,177.8200","","9,877,895,168.0000"
"HSCEI.HI","国企指数","2013-10-29","10,390.5600","10,427.0100","10,301.3000","10,258.4200","","12,907,913,216.0000"
"HSCEI.HI","国企指数","2013-10-30","10,640.8900","10,646.2500","10,428.7300","10,390.5600","","15,897,542,656.0000"
"HSCEI.HI","国企指数","2013-10-31","10,627.0200","10,647.3300","10,535.6000","10,640.8900","","16,307,568,640.0000"
"HSCEI.HI","国企指数","2013-11-01","10,678.6900","10,721.2200","10,600.6800","10,627.0200","","11,429,525,504.0000"
"HSCEI.HI","国企指数","2013-11-04","10,686.0600","10,747.5100","10,672.4400","10,678.6900","","8,804,589,568.0000"
"HSCEI.HI","国企指数","2013-11-05","10,637.1500","10,722.8900","10,545.9700","10,686.0600","","9,899,969,536.0000"
"HSCEI.HI","国企指数","2013-11-06","10,561.5700","10,636.6800","10,537.7300","10,637.1500","","10,999,720,960.0000"
"HSCEI.HI","国企指数","2013-11-07","10,474.3300","10,543.0200","10,423.0800","10,561.5700","","8,973,906,944.0000"
